,Unnamed: 0,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
22,22.0,7/7/2020,10:11:0,158.73,36.95,No,24.44
23,23.0,7/7/2020,10:11:0,153.85,36.95,No,24.44
24,24.0,7/7/2020,10:11:0,158.73,36.95,No,24.44
25,25.0,7/7/2020,10:11:0,158.73,36.95,No,24.44
26,26.0,7/7/2020,10:11:1,156.25,36.95,No,24.43
27,27.0,7/7/2020,10:11:1,172.41,36.95,No,24.43
28,28.0,7/7/2020,10:11:1,166.67,36.95,No,24.43
29,29.0,7/7/2020,10:11:2,169.49,36.95,No,24.43
30,30.0,7/7/2020,10:11:2,166.67,36.95,No,24.42
31,31.0,7/7/2020,10:11:2,175.44,36.95,No,24.42
32,32.0,7/7/2020,10:11:2,161.29,36.95,No,24.42
33,33.0,7/7/2020,10:11:3,181.82,36.95,No,24.41
34,34.0,7/7/2020,10:11:3,163.93,36.95,No,24.41
35,35.0,7/7/2020,10:11:3,169.49,36.1,No,24.41
36,36.0,7/7/2020,10:11:3,161.29,36.95,No,24.41
37,37.0,7/7/2020,10:11:4,151.52,36.95,No,24.41
38,38.0,7/7/2020,10:11:4,151.52,36.95,No,24.41
39,39.0,7/7/2020,10:11:4,161.29,36.95,No,24.41
40,40.0,7/7/2020,10:11:4,158.73,36.95,No,24.41
41,41.0,7/7/2020,10:11:5,151.52,36.95,No,24.41
42,42.0,7/7/2020,10:11:5,135.14,36.95,No,24.41
43,43.0,7/7/2020,10:11:6,136.99,36.95,No,24.41
44,44.0,7/7/2020,10:11:7,163.93,36.95,No,24.42
45,45.0,7/7/2020,10:11:7,158.73,36.95,No,24.42
46,46.0,7/7/2020,10:11:7,178.57,36.95,No,24.42
47,47.0,7/7/2020,10:11:8,188.68,36.95,No,24.42
48,48.0,7/7/2020,10:11:8,185.19,36.95,No,24.42
49,49.0,7/7/2020,10:11:8,196.08,36.95,No,24.42
50,50.0,7/7/2020,10:11:8,181.82,36.95,No,24.42
51,51.0,7/7/2020,10:11:8,172.41,36.95,No,24.42
52,52.0,7/7/2020,10:11:9,178.57,36.95,No,24.43
53,53.0,7/7/2020,10:11:9,161.29,36.95,No,24.43
54,54.0,7/7/2020,10:11:9,161.29,36.95,No,24.43
55,55.0,7/7/2020,10:11:10,163.93,36.95,No,24.43
56,56.0,7/7/2020,10:11:10,163.93,36.95,No,24.43
57,57.0,7/7/2020,10:11:10,181.82,36.95,No,24.43
58,58.0,7/7/2020,10:11:10,185.19,36.95,No,24.43
59,59.0,7/7/2020,10:11:10,185.19,36.95,No,24.43
60,60.0,7/7/2020,10:11:11,181.82,36.95,No,24.44
61,61.0,7/7/2020,10:11:11,192.31,36.95,No,24.44
62,62.0,7/7/2020,10:11:11,196.08,36.95,No,24.44
63,63.0,7/7/2020,10:11:12,204.08,36.95,No,24.44
64,64.0,7/7/2020,10:11:12,208.33,36.95,No,24.44
65,65.0,7/7/2020,10:11:12,204.08,36.95,No,24.44
66,66.0,7/7/2020,10:11:12,196.08,36.95,No,24.44
67,67.0,7/7/2020,10:11:13,175.44,36.95,No,24.44
68,68.0,7/7/2020,10:11:13,188.68,36.95,No,24.44
69,69.0,7/7/2020,10:11:13,181.82,36.95,No,24.45
70,70.0,7/7/2020,10:11:13,169.49,36.95,No,24.45
71,71.0,7/7/2020,10:11:14,158.73,36.95,No,24.45
72,72.0,7/7/2020,10:11:14,161.29,36.95,No,24.45
73,73.0,7/7/2020,10:11:14,161.29,36.95,No,24.45
74,74.0,7/7/2020,10:11:14,163.93,36.95,No,24.45
75,75.0,7/7/2020,10:11:15,151.52,36.95,No,24.45
76,76.0,7/7/2020,10:11:15,169.49,51.63,24.46,
77,77.0,7/7/2020,10:11:15,204.08,56.26,24.46,
78,78.0,7/7/2020,10:11:15,181.82,57.88,24.46,
79,79.0,7/7/2020,10:11:16,185.19,50.63,24.46,
80,80.0,7/7/2020,10:11:16,181.82,53.67,24.46,
81,81.0,7/7/2020,10:11:16,188.68,55.9,24.46,
82,82.0,7/7/2020,10:11:16,178.57,36.95,No,24.46
83,83.0,7/7/2020,10:11:17,175.44,36.95,No,24.46
84,84.0,7/7/2020,10:11:17,158.73,36.95,No,24.47
85,85.0,7/7/2020,10:11:17,153.85,36.95,No,24.47
86,86.0,7/7/2020,10:11:17,147.06,36.95,No,24.47
87,87.0,7/7/2020,10:11:18,147.06,36.95,No,24.47
88,88.0,7/7/2020,10:11:18,161.29,38.43,24.47,
89,89.0,7/7/2020,10:11:19,158.73,58.76,24.47,
90,90.0,7/7/2020,10:11:20,140.85,36.5,No,24.48
91,91.0,7/7/2020,10:11:20,147.06,36.5,No,24.48
92,92.0,7/7/2020,10:11:21,147.06,36.5,No,24.47
93,93.0,7/7/2020,10:11:21,144.93,36.5,No,24.47
94,94.0,7/7/2020,10:11:21,144.93,36.5,No,24.47
95,95.0,7/7/2020,10:11:23,147.06,36.5,No,24.47
96,96.0,7/7/2020,10:11:23,149.25,36.5,No,24.47
97,97.0,7/7/2020,10:11:24,151.52,36.5,No,24.47
98,98.0,7/7/2020,10:11:24,149.25,36.5,No,24.47
99,99.0,7/7/2020,10:11:25,142.86,36.5,No,24.47
0,0.0,7/7/2020,10:11:26,147.06,36.5,No,24.47
1,1.0,7/7/2020,10:11:26,151.52,36.5,No,24.47
2,2.0,7/7/2020,10:11:26,149.25,36.5,No,24.47
3,3.0,7/7/2020,10:11:27,151.52,36.5,No,24.47
4,4.0,7/7/2020,10:11:27,153.85,36.95,No,24.47
5,5.0,7/7/2020,10:11:27,149.25,36.95,No,24.47
6,6.0,7/7/2020,10:11:27,151.52,36.5,No,24.47
7,7.0,7/7/2020,10:11:28,147.06,36.95,No,24.47
8,8.0,7/7/2020,10:11:28,158.73,36.95,No,24.47
9,9.0,7/7/2020,10:11:28,151.52,36.95,No,24.47
10,10.0,7/7/2020,10:11:28,153.85,36.95,No,24.47
11,11.0,7/7/2020,10:11:29,156.25,36.95,No,24.47
12,12.0,7/7/2020,10:11:29,156.25,36.95,No,24.47
13,13.0,7/7/2020,10:11:29,142.86,36.5,No,24.47
14,14.0,7/7/2020,10:11:29,153.85,36.5,No,24.47
15,15.0,7/7/2020,10:11:30,161.29,36.5,No,24.47
16,16.0,7/7/2020,10:11:30,158.73,36.5,No,24.47
17,17.0,7/7/2020,10:11:30,158.73,36.5,No,24.47
18,18.0,7/7/2020,10:11:31,144.93,36.5,No,24.47
19,19.0,7/7/2020,10:11:34,158.73,36.5,No,24.46
20,20.0,7/7/2020,10:11:36,142.86,36.5,No,24.47
21,21.0,7/7/2020,10:11:37,142.86,36.95,No,24.47
22,22.0,7/7/2020,10:11:38,147.06,36.95,No,24.47
23,23.0,7/7/2020,10:11:39,142.86,36.95,No,24.47
24,24.0,7/7/2020,10:11:39,138.89,36.95,No,24.47
25,25.0,7/7/2020,10:11:39,149.25,36.95,No,24.47
26,26.0,7/7/2020,10:11:39,133.33,36.95,No,24.47
27,27.0,7/7/2020,10:11:40,133.33,36.4,No,24.47
28,28.0,7/7/2020,10:11:40,131.58,36.95,No,24.48
29,29.0,7/7/2020,10:11:41,131.58,36.5,No,24.49
30,30.0,7/7/2020,10:11:41,121.95,36.95,No,24.49
31,31.0,7/7/2020,10:11:59,212.77,36.95,Yes,24.45
32,32.0,7/7/2020,10:11:59,227.27,36.28,No,24.45
33,33.0,7/7/2020,10:12:0,238.1,36.41,No,24.45
34,34.0,7/7/2020,10:12:0,243.9,36.08,No,24.45
35,35.0,7/7/2020,10:12:0,243.9,36.5,No,24.45
36,36.0,7/7/2020,10:12:1,232.56,36.95,24.45,
37,37.0,7/7/2020,10:12:1,227.27,36.95,24.45,
38,38.0,7/7/2020,10:12:1,212.77,36.5,No,24.45
39,39.0,7/7/2020,10:12:2,196.08,37.0,24.45,
40,40.0,7/7/2020,10:12:2,178.57,36.95,24.45,
41,41.0,7/7/2020,10:12:2,163.93,36.95,24.45,
42,42.0,7/7/2020,10:12:2,169.49,36.95,24.46,
43,43.0,7/7/2020,10:12:3,163.93,36.95,24.46,
44,44.0,7/7/2020,10:12:3,156.25,36.95,24.46,
45,45.0,7/7/2020,10:12:3,158.73,36.95,Yes,24.45
46,46.0,7/7/2020,10:12:4,166.67,36.95,24.45,
47,47.0,7/7/2020,10:12:4,147.06,36.95,24.45,
48,48.0,7/7/2020,10:12:4,161.29,36.95,24.45,
49,49.0,7/7/2020,10:12:5,158.73,36.95,24.45,
50,50.0,7/7/2020,10:12:5,163.93,36.95,24.45,
51,51.0,7/7/2020,10:12:5,163.93,36.95,24.45,
52,52.0,7/7/2020,10:12:6,156.25,36.27,No,24.45
53,53.0,7/7/2020,10:12:6,163.93,36.95,24.45,
54,54.0,7/7/2020,10:12:7,121.95,36.32,No,24.44
55,55.0,7/7/2020,10:12:8,151.52,36.19,No,24.44
56,56.0,7/7/2020,10:12:8,166.67,36.13,No,24.44
57,57.0,7/7/2020,10:12:8,169.49,36.04,No,24.44
58,58.0,7/7/2020,10:12:9,169.49,36.09,No,24.44
59,59.0,7/7/2020,10:12:9,161.29,36.14,No,24.43
60,60.0,7/7/2020,10:12:9,166.67,36.95,Yes,24.43
61,61.0,7/7/2020,10:12:10,144.93,36.95,24.43,
62,62.0,7/7/2020,10:12:10,153.85,36.95,24.43,
63,63.0,7/7/2020,10:12:10,147.06,36.95,24.43,
64,64.0,7/7/2020,10:12:10,158.73,36.95,24.43,
65,65.0,7/7/2020,10:12:14,147.06,36.95,Yes,24.39
66,66.0,7/7/2020,10:12:36,163.93,36.95,No,24.4
67,67.0,7/7/2020,10:12:36,185.19,36.5,No,24.4
68,68.0,7/7/2020,10:12:37,166.67,36.95,No,24.4
69,69.0,7/7/2020,10:12:37,185.19,36.95,No,24.4
70,70.0,7/7/2020,10:12:37,178.57,36.95,No,24.4
71,71.0,7/7/2020,10:12:38,192.31,36.95,No,24.4
72,72.0,7/7/2020,10:12:38,196.08,36.95,No,24.4
73,73.0,7/7/2020,10:12:38,178.57,36.95,No,24.4
74,74.0,7/7/2020,10:12:38,181.82,36.95,No,24.4
75,75.0,7/7/2020,10:12:39,178.57,36.95,No,24.4
76,76.0,7/7/2020,10:12:39,178.57,36.95,No,24.4
77,77.0,7/7/2020,10:12:39,147.06,36.95,No,24.4
78,78.0,7/7/2020,10:12:39,149.25,36.95,No,24.4
79,79.0,7/7/2020,10:12:40,149.25,36.95,No,24.4
80,80.0,7/7/2020,10:12:58,119.05,36.5,No,24.38
81,81.0,7/7/2020,10:12:58,125.0,36.95,No,24.38
82,82.0,7/7/2020,10:12:59,123.46,36.95,No,24.38
83,83.0,7/7/2020,10:13:3,142.86,36.07,No,24.39
84,84.0,7/7/2020,10:13:3,144.93,36.95,No,24.39
85,85.0,7/7/2020,10:13:4,138.89,36.95,No,24.39
86,86.0,7/7/2020,10:13:4,151.52,36.95,No,24.39
87,87.0,7/7/2020,10:13:4,151.52,36.95,No,24.39
88,88.0,7/7/2020,10:13:4,156.25,36.95,No,24.39
89,89.0,7/7/2020,10:13:5,158.73,36.95,No,24.39
90,90.0,7/7/2020,10:13:5,163.93,36.95,No,24.39
91,91.0,7/7/2020,10:13:5,156.25,36.5,No,24.39
92,92.0,7/7/2020,10:13:5,172.41,36.95,No,24.39
93,93.0,7/7/2020,10:13:28,128.21,36.96,No,24.38
94,94.0,7/7/2020,10:13:29,121.95,36.95,No,24.37
95,95.0,7/7/2020,10:13:29,120.48,36.95,No,24.37
96,96.0,7/7/2020,10:13:29,128.21,36.95,No,24.37
97,97.0,7/7/2020,10:13:29,131.58,36.53,No,24.37
98,98.0,7/7/2020,10:13:30,128.21,36.95,No,24.37
99,99.0,7/7/2020,10:13:30,156.25,36.95,No,24.37
0,0.0,7/7/2020,10:13:30,151.52,36.95,No,24.38
1,1.0,7/7/2020,10:13:31,147.06,36.5,No,24.38
2,2.0,7/7/2020,10:13:31,158.73,36.95,No,24.39
3,3.0,7/7/2020,10:13:31,158.73,36.95,No,24.39
4,4.0,7/7/2020,10:13:31,166.67,36.95,No,24.39
5,5.0,7/7/2020,10:13:32,169.49,36.95,No,24.39
6,6.0,7/7/2020,10:13:32,172.41,36.95,No,24.39
7,7.0,7/7/2020,10:13:32,188.68,36.95,No,24.39
8,8.0,7/7/2020,10:13:38,175.44,36.76,No,24.4
9,9.0,7/7/2020,10:13:38,178.57,36.95,No,24.4
10,10.0,7/7/2020,10:13:38,172.41,36.95,No,24.41
11,11.0,7/7/2020,10:13:39,166.67,36.95,No,24.41
12,12.0,7/7/2020,10:13:41,166.67,36.95,No,24.42
13,13.0,7/7/2020,10:13:41,169.49,36.95,No,24.42
14,14.0,7/7/2020,10:13:41,178.57,36.95,No,24.42
15,15.0,7/7/2020,10:13:42,169.49,36.95,No,24.42
16,16.0,7/7/2020,10:13:42,181.82,36.09,No,24.42
17,17.0,7/7/2020,10:13:49,109.89,36.51,No,24.41
18,18.0,7/7/2020,10:13:50,116.28,36.95,No,24.41
19,19.0,7/7/2020,10:13:50,125.0,36.95,No,24.41
20,20.0,7/7/2020,10:13:50,126.58,36.95,No,24.42
21,21.0,7/7/2020,10:13:51,121.95,36.95,No,24.42
22,22.0,7/7/2020,10:13:51,138.89,36.95,No,24.43
23,23.0,7/7/2020,10:13:51,142.86,36.95,No,24.44
24,24.0,7/7/2020,10:13:52,119.05,36.95,No,24.44
25,25.0,7/7/2020,10:14:51,256.41,36.95,No,24.41
26,26.0,7/7/2020,10:14:51,222.22,36.95,No,24.41
27,27.0,7/7/2020,10:14:51,232.56,36.95,No,24.41
28,28.0,7/7/2020,10:14:52,208.33,36.95,No,24.41
29,29.0,7/7/2020,10:14:52,192.31,36.95,No,24.41
30,30.0,7/7/2020,10:15:26,151.52,36.5,No,24.41
31,31.0,7/7/2020,10:15:26,129.87,36.04,No,24.41
32,32.0,7/7/2020,10:15:27,135.14,36.03,No,24.42
33,33.0,7/7/2020,10:15:32,120.48,36.5,No,24.5
34,34.0,7/7/2020,10:15:32,121.95,36.5,No,24.5
35,35.0,7/7/2020,10:15:33,142.86,36.95,No,24.51
36,36.0,7/7/2020,10:15:33,144.93,36.95,No,24.51
37,37.0,7/7/2020,10:15:33,149.25,36.95,No,24.52
38,38.0,7/7/2020,10:15:35,131.58,36.01,No,24.53
39,39.0,7/7/2020,10:15:35,113.64,36.95,No,24.53
40,40.0,7/7/2020,10:15:36,99.01,36.5,No,24.56
41,41.0,7/7/2020,10:15:36,102.04,36.5,No,24.57
42,42.0,7/7/2020,10:15:36,99.01,36.5,No,24.58
43,43.0,7/7/2020,10:15:37,90.09,36.38,No,24.6
44,44.0,7/7/2020,10:15:37,86.21,36.5,No,24.61
45,45.0,7/7/2020,10:15:49,80.65,36.92,No,24.84
46,46.0,7/7/2020,10:15:49,72.46,36.76,No,24.84
47,47.0,7/7/2020,10:15:49,58.14,36.76,No,24.85
48,48.0,7/7/2020,10:15:56,86.21,36.84,No,24.54
49,49.0,7/7/2020,10:15:56,72.99,36.5,No,24.54
50,50.0,7/7/2020,10:15:58,208.33,36.12,No,24.41
51,51.0,7/7/2020,10:15:58,200.0,36.23,No,24.37
52,52.0,7/7/2020,10:15:59,188.68,36.95,No,24.3
53,53.0,7/7/2020,10:15:59,188.68,36.95,No,24.26
54,54.0,7/7/2020,10:15:59,151.52,36.95,No,24.17
55,55.0,7/7/2020,10:16:0,151.52,36.02,No,24.12
56,56.0,7/7/2020,10:16:0,158.73,36.02,No,24.08
57,57.0,7/7/2020,10:16:0,158.73,36.01,No,24.03
58,58.0,7/7/2020,10:16:0,169.49,36.02,No,23.98
59,59.0,7/7/2020,10:16:1,156.25,36.5,No,23.93
60,60.0,7/7/2020,10:16:1,166.67,36.5,No,23.82
61,61.0,7/7/2020,10:16:1,102.04,36.95,No,23.82
62,62.0,7/7/2020,10:16:1,178.57,36.5,No,23.77
63,63.0,7/7/2020,10:16:1,166.67,36.5,No,23.71
64,64.0,7/7/2020,10:16:2,172.41,36.5,No,23.64
65,65.0,7/7/2020,10:16:2,169.49,36.5,No,23.58
66,66.0,7/7/2020,10:16:2,161.29,36.5,No,23.53
67,67.0,7/7/2020,10:16:3,172.41,36.95,No,23.37
68,68.0,7/7/2020,10:16:3,151.52,36.96,No,23.33
69,69.0,7/7/2020,10:16:3,138.89,36.97,No,23.3
70,70.0,7/7/2020,10:16:8,119.05,36.07,No,22.66
71,71.0,7/7/2020,10:16:10,92.59,36.5,No,22.21
72,72.0,7/7/2020,10:16:11,99.01,36.95,No,22.19
73,73.0,7/7/2020,10:16:11,112.36,36.95,No,22.17
74,74.0,7/7/2020,10:16:11,113.64,36.95,No,22.15
75,75.0,7/7/2020,10:16:17,243.9,36.01,No,22.13
76,76.0,7/7/2020,10:16:17,243.9,36.95,No,22.14
77,77.0,7/7/2020,10:16:18,114.94,36.95,No,22.14
78,78.0,7/7/2020,10:16:19,144.93,36.5,No,22.17
79,79.0,7/7/2020,10:16:20,178.57,36.5,No,22.16
80,80.0,7/7/2020,10:16:20,133.33,36.29,No,22.15
81,81.0,7/7/2020,10:16:20,147.06,36.22,No,22.15
82,82.0,7/7/2020,10:16:20,140.85,36.95,No,22.14
83,83.0,7/7/2020,10:16:21,217.39,36.95,No,22.17
84,84.0,7/7/2020,10:16:21,142.86,36.95,No,22.19
85,85.0,7/7/2020,10:16:24,135.14,36.95,No,22.31
86,86.0,7/7/2020,10:16:24,136.99,36.95,No,22.31
87,87.0,7/7/2020,10:16:25,263.16,36.38,No,22.35
88,88.0,7/7/2020,10:16:25,256.41,36.95,No,22.37
89,89.0,7/7/2020,10:16:25,208.33,36.97,No,22.37
90,90.0,7/7/2020,10:16:26,196.08,36.5,No,22.37
91,91.0,7/7/2020,10:16:27,196.08,36.5,No,22.37
92,92.0,7/7/2020,10:16:27,178.57,36.5,No,22.37
93,93.0,7/7/2020,10:16:27,166.67,36.5,No,22.37
94,94.0,7/7/2020,10:16:28,147.06,36.5,No,22.38
95,95.0,7/7/2020,10:16:28,140.85,36.5,No,22.38
96,96.0,7/7/2020,10:16:28,111.11,36.5,No,22.37
97,97.0,7/7/2020,10:16:28,101.01,36.5,No,22.36
98,98.0,7/7/2020,10:16:28,94.34,36.5,No,22.35
99,99.0,7/7/2020,10:16:29,74.63,36.76,No,22.36
0,0.0,7/7/2020,10:16:35,149.25,36.15,No,22.43
1,1.0,7/7/2020,10:16:35,147.06,36.95,No,22.42
2,2.0,7/7/2020,10:16:36,151.52,36.95,No,22.4
3,3.0,7/7/2020,10:16:36,163.93,36.95,No,22.39
4,4.0,7/7/2020,10:16:37,149.25,36.95,No,22.39
5,5.0,7/7/2020,10:16:42,99.01,36.62,No,22.47
6,6.0,7/7/2020,10:16:43,104.17,36.12,No,22.45
7,7.0,7/7/2020,10:16:43,103.09,36.95,No,22.44
8,8.0,7/7/2020,10:16:43,100.0,36.95,No,22.43
9,9.0,7/7/2020,10:16:44,102.04,36.95,No,22.45
10,10.0,7/7/2020,10:16:44,111.11,36.5,No,22.46
11,11.0,7/7/2020,10:16:45,107.53,36.95,No,22.5
12,12.0,7/7/2020,10:16:45,99.01,36.95,No,22.5
13,13.0,7/7/2020,10:16:45,104.17,36.95,No,22.49
14,14.0,7/7/2020,10:16:45,112.36,36.96,No,22.48
15,15.0,7/7/2020,10:18:10,112.36,36.06,No,22.17
16,16.0,7/7/2020,10:18:10,111.11,36.95,No,22.18
17,17.0,7/7/2020,10:18:10,109.89,36.95,No,22.19
18,18.0,7/7/2020,10:18:11,108.7,36.95,No,22.2
19,19.0,7/7/2020,10:18:11,107.53,36.95,No,22.21
20,20.0,7/7/2020,10:18:11,117.65,36.95,No,22.22
21,21.0,7/7/2020,10:18:11,120.48,36.95,No,22.23
22,22.0,7/7/2020,10:18:13,116.28,36.95,No,22.31
23,23.0,7/7/2020,10:18:13,112.36,36.95,No,22.32
24,24.0,7/7/2020,10:18:14,111.11,36.97,No,22.33
25,25.0,7/7/2020,10:18:14,98.04,36.95,No,22.34
26,26.0,7/7/2020,10:18:14,104.17,36.95,No,22.36
27,27.0,7/7/2020,10:18:16,104.17,36.95,No,22.41
28,28.0,7/7/2020,10:18:16,85.47,36.38,No,22.42
29,29.0,7/7/2020,10:18:16,80.65,36.92,No,22.43
30,30.0,7/7/2020,10:18:16,78.12,36.92,No,22.44
31,31.0,7/7/2020,10:18:17,75.76,36.92,No,22.45
32,32.0,7/7/2020,10:18:17,72.46,36.76,No,22.47
33,33.0,7/7/2020,10:18:17,68.97,36.76,No,22.48
34,34.0,7/7/2020,10:18:17,80.0,36.93,No,22.49
35,35.0,7/7/2020,10:18:18,88.5,36.39,No,22.5
36,36.0,7/7/2020,10:18:18,62.89,36.76,No,22.57
37,37.0,7/7/2020,10:18:19,68.97,36.76,No,22.59
38,38.0,7/7/2020,10:18:19,200.0,36.95,No,22.59
39,39.0,7/7/2020,10:18:19,59.88,36.76,No,22.62
40,40.0,7/7/2020,10:18:21,55.25,36.77,No,22.89
41,41.0,7/7/2020,10:18:21,38.61,36.79,No,22.91
42,42.0,7/7/2020,10:18:21,32.89,36.76,No,22.93
43,43.0,7/7/2020,10:18:21,31.65,36.03,No,22.93
44,44.0,7/7/2020,10:18:21,40.0,36.5,No,23.01
45,45.0,7/7/2020,10:18:25,107.53,36.95,No,23.1
46,46.0,7/7/2020,10:18:25,169.49,36.95,No,23.09
47,47.0,7/7/2020,10:18:25,121.95,36.95,No,23.09
48,48.0,7/7/2020,10:18:26,105.26,36.95,No,23.08
49,49.0,7/7/2020,10:18:26,105.26,36.95,No,23.08
50,50.0,7/7/2020,10:18:26,178.57,36.95,No,23.08
51,51.0,7/7/2020,10:18:28,111.11,36.5,No,23.01
52,52.0,7/7/2020,10:18:37,147.06,36.1,No,22.23
53,53.0,7/7/2020,10:18:38,163.93,36.95,No,22.22
54,54.0,7/7/2020,10:18:50,217.39,36.39,No,22.87
55,55.0,7/7/2020,10:18:50,256.41,36.35,No,22.88
56,56.0,7/7/2020,10:18:51,238.1,36.58,No,22.9
57,57.0,7/7/2020,10:18:51,196.08,37.0,No,22.91
58,58.0,7/7/2020,10:18:51,175.44,36.95,No,22.93
59,59.0,7/7/2020,10:18:51,175.44,36.95,No,22.94
60,60.0,7/7/2020,10:18:53,185.19,36.95,No,23.01
61,61.0,7/7/2020,10:18:53,172.41,36.95,No,23.03
62,62.0,7/7/2020,10:18:53,163.93,36.95,No,23.03
63,63.0,7/7/2020,10:18:54,128.21,36.95,No,23.03
64,64.0,7/7/2020,10:18:54,114.94,36.5,No,23.04
65,65.0,7/7/2020,10:19:6,121.95,36.95,No,22.83
66,66.0,7/7/2020,10:19:7,129.87,36.05,No,22.83
67,67.0,7/7/2020,10:19:7,123.46,36.95,No,22.83
68,68.0,7/7/2020,10:19:7,123.46,36.95,No,22.84
69,69.0,7/7/2020,10:19:7,129.87,36.95,No,22.84
70,70.0,7/7/2020,10:19:8,125.0,36.95,No,22.85
71,71.0,7/7/2020,10:19:8,131.58,36.95,No,22.86
72,72.0,7/7/2020,10:19:8,129.87,36.95,No,22.86
73,73.0,7/7/2020,10:20:33,60.98,36.79,No,22.79
74,74.0,7/7/2020,10:20:36,232.56,36.5,No,22.84
75,75.0,7/7/2020,10:20:38,86.96,36.38,No,22.89
76,76.0,7/7/2020,10:20:38,84.03,36.92,No,22.92
77,77.0,7/7/2020,10:20:39,87.72,36.38,No,22.93
78,78.0,7/7/2020,10:20:39,86.21,36.38,No,22.94
79,79.0,7/7/2020,10:20:41,107.53,36.97,No,22.98
80,80.0,7/7/2020,10:20:41,81.97,36.95,No,22.98
81,81.0,7/7/2020,10:20:41,83.33,36.92,No,22.99
82,82.0,7/7/2020,10:21:12,81.97,36.96,No,22.74
83,83.0,7/7/2020,10:21:12,64.52,36.8,No,22.75
84,84.0,7/7/2020,10:21:12,312.5,36.5,No,22.75
85,85.0,7/7/2020,10:21:12,51.28,36.76,No,22.76
86,86.0,7/7/2020,10:21:17,104.17,36.44,No,22.75
87,87.0,7/7/2020,10:21:17,95.24,36.95,No,22.75
88,88.0,7/7/2020,10:21:17,105.26,36.95,No,22.76
89,89.0,7/7/2020,10:21:17,111.11,36.95,No,22.76
90,90.0,7/7/2020,10:21:18,112.36,36.95,No,22.77
91,91.0,7/7/2020,10:21:18,250.0,36.5,No,22.77
92,92.0,7/7/2020,10:21:26,106.38,36.95,No,22.85
93,93.0,7/7/2020,10:21:26,104.17,36.95,No,22.85
94,94.0,7/7/2020,10:21:26,106.38,36.95,No,22.86
95,95.0,7/7/2020,10:21:27,106.38,36.95,No,22.87
96,96.0,7/7/2020,10:21:27,109.89,36.95,No,22.87
97,97.0,7/7/2020,10:21:27,103.09,36.95,No,22.88
98,98.0,7/7/2020,10:21:27,109.89,36.95,No,22.88
99,99.0,7/7/2020,10:21:28,111.11,36.95,No,22.89
0,,7/7/2020,10:21:28,104.17,36.95,No,22.90
1,,7/7/2020,10:21:28,105.26,36.95,No,22.91
2,,7/7/2020,10:21:29,107.53,36.95,No,22.91
3,,7/7/2020,10:21:29,106.38,36.95,No,22.92
4,,7/7/2020,10:21:29,107.53,36.95,No,22.92
5,,7/7/2020,10:21:30,111.11,36.95,No,22.93
6,,7/7/2020,10:21:30,113.64,36.95,No,22.93
7,,7/7/2020,10:21:30,111.11,36.95,No,22.93
8,,7/7/2020,10:21:31,114.94,36.95,No,22.94
9,,7/7/2020,10:21:31,111.11,36.95,No,22.94
10,,7/7/2020,10:21:32,121.95,36.95,No,22.95
11,,7/7/2020,10:21:32,120.48,36.50,No,22.95
12,,7/7/2020,10:21:33,121.95,36.95,No,22.96
13,,7/7/2020,10:21:33,120.48,36.95,No,22.96
14,,7/7/2020,10:21:34,250.00,36.95,No,22.96
15,,7/7/2020,10:21:40,99.01,36.95,No,22.89
16,,7/7/2020,10:21:40,86.96,36.38,No,22.89
17,,7/7/2020,10:21:40,90.09,36.38,No,22.89
18,,7/7/2020,10:21:41,83.33,36.92,No,22.88
19,,7/7/2020,10:21:41,86.96,36.38,No,22.88
20,,7/7/2020,10:21:41,84.75,36.92,No,22.88
21,,7/7/2020,10:21:41,80.65,36.92,No,22.88
22,,7/7/2020,10:21:42,84.75,36.92,No,22.88
23,,7/7/2020,10:21:42,85.47,36.38,No,22.88
24,,7/7/2020,10:21:42,84.03,36.92,No,22.87
25,,7/7/2020,10:21:42,84.03,36.92,No,22.87
26,,7/7/2020,10:21:43,82.64,36.92,No,22.87
27,,7/7/2020,10:21:43,83.33,36.92,No,22.87
28,,7/7/2020,10:21:43,81.97,36.92,No,22.87
29,,7/7/2020,10:21:43,82.64,36.92,No,22.86
30,,7/7/2020,10:21:44,84.03,36.92,No,22.86
31,,7/7/2020,10:21:44,86.21,36.38,No,22.86
32,,7/7/2020,10:21:44,90.09,36.38,No,22.86
33,,7/7/2020,10:21:44,86.96,36.38,No,22.86
34,,7/7/2020,10:21:45,91.74,36.38,No,22.86
35,,7/7/2020,10:21:45,92.59,36.59,No,22.86
36,,7/7/2020,10:21:45,90.09,36.38,No,22.85
37,,7/7/2020,10:21:45,95.24,36.95,No,22.85
38,,7/7/2020,10:21:46,92.59,36.38,No,22.85
39,,7/7/2020,10:21:46,93.46,36.38,No,22.85
40,,7/7/2020,10:21:46,97.09,36.95,No,22.85
41,,7/7/2020,10:21:46,89.29,36.38,No,22.85
42,,7/7/2020,10:21:59,169.49,36.41,No,22.77
43,,7/7/2020,10:21:59,123.46,36.07,No,22.77
44,,7/7/2020,10:22:0,138.89,36.49,No,22.77
45,,7/7/2020,10:22:0,144.93,36.09,No,22.77
46,,7/7/2020,10:22:0,161.29,36.50,No,22.78
47,,7/7/2020,10:22:1,178.57,36.41,No,22.78
48,,7/7/2020,10:22:1,172.41,36.43,No,22.78
49,,7/7/2020,10:22:1,172.41,36.42,No,22.79
